CCPA required,Index,category,sub category,Profit-nonprofit,companyWebsite,url
subjected,556,Travel,Airfare,profit,hotwire.com,https://www.hotwire.com/
subjected,557,Travel,Airfare,profit,cheapoair.com,https://www.cheapoair.com/
subjected,559,Travel,Airfare,profit,travelzoo.com,https://www.travelzoo.com/
subjected,560,Travel,Airfare,profit,goibibo.com,https://www.goibibo.com/
subjected,569,Travel,HotelBooking,profit,airbnb.com,https://www.airbnb.com/
subjected,570,Travel,HotelBooking,profit,marriott.com,https://www.marriott.com/default.mi
subjected,571,Travel,HotelBooking,profit,hilton.com,https://www.hilton.com/en/
subjected,572,Travel,HotelBooking,profit,ihg.com,https://www.ihg.com/hotels/us/en/reservation
subjected,573,Travel,HotelBooking,profit,vrbo.com,https://www.vrbo.com/
subjected,576,Travel,HotelBooking,profit,choicehotels.com,https://www.choicehotels.com/
subjected,577,Travel,HotelBooking,profit,hyatt.com,https://www.hyatt.com/
subjected,578,Travel,HotelBooking,profit,trivago.com,https://www.trivago.com/
subjected,579,Travel,TravelNews,profit,thrillist.com,https://www.thrillist.com/
subjected,582,Travel,TravelNews,profit,travelandleisure.com,https://www.travelandleisure.com/
subjected,583,Travel,TravelNews,profit,travelchannel.com,https://www.travelchannel.com/
subjected,586,Travel,TravelNews,profit,cntraveler.com,https://www.cntraveler.com/
subjected,590,Travel,TravelNews,profit,sunset.com,https://www.sunset.com/
subjected,593,Electronics,Appliances,profit,bestbuy.com,https://www.bestbuy.com/
subjected,595,Electronics,Appliances,profit,philips.com,https://www.usa.philips.com/
subjected,596,Electronics,Appliances,profit,panasonic.com,https://na.panasonic.com/us/
subjected,599,Electronics,Appliances,profit,geappliances.com,https://www.geappliances.com/
subjected,600,Electronics,Appliances,profit,hhgregg.com,https://www.hhgregg.com/
subjected,601,Electronics,Appliances,profit,dyson.com,https://www.dyson.com/en
subjected,602,Electronics,Appliances,profit,whirlpool.com,https://www.whirlpool.com/
subjected,606,Electronics,Appliances,profit,irobot.com,https://www.irobot.com/
subjected,607,Electronics,Appliances,profit,delonghi.com,https://www.delonghi.com/en-us
subjected,608,Electronics,Appliances,profit,bissell.com,https://www.bissell.com/
subjected,609,Electronics,Appliances,profit,sharpusa.com,https://www.sharpusa.com/
subjected,611,Electronics,ComputerParts,profit,newegg.com,https://www.newegg.com/
subjected,612,Electronics,ComputerParts,profit,bhphotovideo.com,https://www.bhphotovideo.com/
subjected,613,Electronics,ComputerParts,profit,cdw.com,https://www.cdw.com/
subjected,614,Electronics,ComputerParts,profit,pcconnection.com,https://www.connection.com/
subjected,615,Electronics,ComputerParts,profit,intel.com,https://www.intel.com/content/www/us/en/homepage.html
